,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
5870,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,15-24 years,0.0,14.0,0.0,0.0,0.0,0.0,
5871,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,18-29 years,0.0,28.0,0.0,0.0,0.0,0.0,
5872,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,25-34 years,0.0,37.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5873,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,30-39 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5874,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,35-44 years,0.0,45.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5875,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,40-49 years,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5876,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,45-54 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5877,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,50-64 years,19.0,301.0,18.0,10.0,0.0,27.0,
5878,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,55-64 years,18.0,243.0,18.0,10.0,0.0,26.0,
5879,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,65-74 years,62.0,466.0,47.0,29.0,0.0,80.0,
5880,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,75-84 years,119.0,617.0,72.0,46.0,0.0,145.0,
5881,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,All Sexes,85 years and over,186.0,868.0,77.0,50.0,0.0,213.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5882,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,All Ages,191.0,1216.0,132.0,76.0,0.0,247.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5883,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5884,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,0-17 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5885,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5886,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5887,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,15-24 years,0.0,10.0,0.0,0.0,0.0,0.0,
5888,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,18-29 years,0.0,20.0,0.0,0.0,0.0,0.0,
5889,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,25-34 years,0.0,28.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5890,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,30-39 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5891,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,35-44 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5892,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,40-49 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5893,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,45-54 years,0.0,56.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5894,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,50-64 years,16.0,206.0,16.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5895,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,55-64 years,16.0,165.0,16.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5896,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,65-74 years,40.0,292.0,35.0,20.0,0.0,55.0,
5897,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,75-84 years,67.0,323.0,44.0,27.0,0.0,84.0,
5898,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Male,85 years and over,65.0,309.0,36.0,20.0,0.0,81.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5899,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,All Ages,198.0,1176.0,84.0,59.0,0.0,223.0,
5900,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5901,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,0-17 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5902,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5903,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,
5904,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5905,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5906,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5907,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,30-39 years,0.0,16.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5908,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,35-44 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5909,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,40-49 years,0.0,24.0,0.0,0.0,0.0,0.0,
5910,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,45-54 years,0.0,34.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5911,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,50-64 years,0.0,95.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5912,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,55-64 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5913,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,65-74 years,22.0,174.0,12.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5914,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,75-84 years,52.0,294.0,28.0,19.0,0.0,61.0,
5915,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Hampshire,Female,85 years and over,121.0,559.0,41.0,30.0,0.0,132.0,
5916,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,All Ages,18011.0,95434.0,13273.0,8810.0,155.0,22614.0,
5917,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,Under 1 year,0.0,329.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5918,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,0-17 years,0.0,530.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5919,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,1-4 years,0.0,60.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5920,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,5-14 years,0.0,66.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5921,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,15-24 years,19.0,566.0,19.0,0.0,0.0,35.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5922,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,18-29 years,67.0,1229.0,53.0,25.0,0.0,95.0,
5923,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,25-34 years,131.0,1653.0,93.0,61.0,0.0,169.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5924,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,30-39 years,213.0,2073.0,145.0,100.0,0.0,265.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5925,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,35-44 years,326.0,2503.0,221.0,155.0,0.0,395.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5926,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,40-49 years,546.0,3339.0,372.0,261.0,10.0,667.0,
5927,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,45-54 years,938.0,5073.0,650.0,458.0,14.0,1144.0,
5928,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,50-64 years,2890.0,14672.0,2047.0,1463.0,25.0,3496.0,
5929,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,55-64 years,2302.0,11593.0,1634.0,1172.0,19.0,2780.0,
5930,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,65-74 years,3574.0,17290.0,2657.0,1831.0,24.0,4420.0,
5931,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,75-84 years,4732.0,23068.0,3662.0,2449.0,33.0,5974.0,
5932,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,All Sexes,85 years and over,5986.0,33233.0,4332.0,2681.0,54.0,7688.0,
5933,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,All Ages,9802.0,48521.0,7342.0,4964.0,92.0,12265.0,
5934,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,Under 1 year,0.0,173.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5935,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,0-17 years,0.0,296.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5936,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,1-4 years,0.0,38.0,0.0,0.0,0.0,0.0,
5937,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,5-14 years,0.0,34.0,0.0,0.0,0.0,0.0,
5938,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,15-24 years,14.0,411.0,12.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5939,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,18-29 years,44.0,901.0,32.0,15.0,0.0,61.0,
5940,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,25-34 years,89.0,1210.0,58.0,43.0,0.0,107.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5941,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,30-39 years,158.0,1469.0,101.0,77.0,0.0,186.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5942,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,35-44 years,244.0,1715.0,159.0,116.0,0.0,289.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5943,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,40-49 years,416.0,2237.0,269.0,198.0,0.0,496.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5944,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,45-54 years,694.0,3368.0,451.0,336.0,13.0,822.0,
5945,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,50-64 years,1989.0,9328.0,1383.0,1010.0,16.0,2377.0,
5946,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,55-64 years,1566.0,7282.0,1105.0,803.0,11.0,1878.0,
5947,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,65-74 years,2281.0,10108.0,1692.0,1186.0,17.0,2802.0,
5948,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,75-84 years,2569.0,11780.0,2009.0,1356.0,21.0,3240.0,
5949,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Male,85 years and over,2344.0,12402.0,1854.0,1122.0,24.0,3100.0,
5950,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,All Ages,8209.0,46913.0,5931.0,3846.0,63.0,10349.0,
5951,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,Under 1 year,0.0,156.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5952,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,0-17 years,0.0,234.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5953,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,1-4 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5954,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,5-14 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5955,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,15-24 years,0.0,155.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5956,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,18-29 years,23.0,328.0,21.0,10.0,0.0,34.0,
5957,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,25-34 years,42.0,443.0,35.0,18.0,0.0,62.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5958,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,30-39 years,55.0,604.0,44.0,23.0,0.0,79.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5959,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,35-44 years,82.0,788.0,62.0,39.0,0.0,106.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5960,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,40-49 years,130.0,1102.0,103.0,63.0,0.0,171.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5961,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,45-54 years,244.0,1705.0,199.0,122.0,0.0,322.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5962,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,50-64 years,901.0,5344.0,664.0,453.0,0.0,1119.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5963,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,55-64 years,736.0,4311.0,529.0,369.0,0.0,902.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5964,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,65-74 years,1293.0,7182.0,965.0,645.0,0.0,1618.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5965,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,75-84 years,2163.0,11288.0,1653.0,1093.0,12.0,2734.0,
5966,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,New Jersey,Female,85 years and over,3642.0,20831.0,2478.0,1559.0,30.0,4588.0,
5967,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,All Ages,3663.0,15732.0,2513.0,1931.0,0.0,4245.0,
5968,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,Under 1 year,0.0,40.0,0.0,0.0,0.0,0.0,
5969,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,0-17 years,0.0,62.0,0.0,0.0,0.0,0.0,
5970,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5971,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5972,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,15-24 years,0.0,84.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5973,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,18-29 years,13.0,173.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5974,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,25-34 years,21.0,239.0,14.0,11.0,0.0,24.0,
5975,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,30-39 years,30.0,334.0,16.0,11.0,0.0,35.0,
5976,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,35-44 years,50.0,409.0,28.0,23.0,0.0,55.0,
5977,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,40-49 years,91.0,520.0,65.0,57.0,0.0,99.0,
5978,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,45-54 years,164.0,806.0,121.0,101.0,0.0,184.0,
5979,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,50-64 years,554.0,2309.0,382.0,305.0,0.0,631.0,
5980,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,55-64 years,450.0,1807.0,306.0,243.0,0.0,513.0,
5981,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,65-74 years,801.0,2971.0,551.0,450.0,0.0,902.0,
5982,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,75-84 years,1053.0,3947.0,727.0,562.0,0.0,1218.0,
5983,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,All Sexes,85 years and over,1121.0,5416.0,763.0,539.0,0.0,1345.0,
5984,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,All Ages,2066.0,8098.0,1426.0,1108.0,0.0,2384.0,
5985,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,
5986,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,0-17 years,0.0,35.0,0.0,0.0,0.0,0.0,
5987,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5988,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5989,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,15-24 years,0.0,58.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5990,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,18-29 years,0.0,124.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5991,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,25-34 years,15.0,169.0,10.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
5992,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,30-39 years,24.0,228.0,14.0,10.0,0.0,28.0,
5993,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,35-44 years,33.0,273.0,17.0,14.0,0.0,36.0,
5994,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,40-49 years,60.0,339.0,40.0,37.0,0.0,63.0,
5995,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,45-54 years,109.0,510.0,78.0,67.0,0.0,120.0,
5996,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,50-64 years,349.0,1395.0,239.0,192.0,0.0,396.0,
5997,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,55-64 years,283.0,1082.0,192.0,153.0,0.0,322.0,
5998,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,65-74 years,488.0,1750.0,337.0,273.0,0.0,552.0,
5999,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,75-84 years,600.0,2061.0,405.0,318.0,0.0,687.0,
6000,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Male,85 years and over,537.0,2166.0,385.0,274.0,0.0,648.0,
6001,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,All Ages,1597.0,7634.0,1087.0,823.0,0.0,1861.0,
6002,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,Under 1 year,0.0,19.0,0.0,0.0,0.0,0.0,
6003,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,0-17 years,0.0,27.0,0.0,0.0,0.0,0.0,
6004,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6005,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6006,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,15-24 years,0.0,26.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6007,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,18-29 years,0.0,49.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6008,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,25-34 years,0.0,70.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6009,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,30-39 years,0.0,106.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6010,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,35-44 years,17.0,136.0,11.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
6011,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,40-49 years,31.0,181.0,25.0,20.0,0.0,36.0,
6012,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,New Jersey,Female,45-54 years,55.0,296.0,43.0,34.0,0.0,64.0,
