,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate
2826,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Male,85 years and over,42.0,474.0,40.0,15.0,0.0,68.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2827,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,Under 1 year,0.0,17.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2828,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2829,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2830,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,15-24 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2831,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,25-34 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2832,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,35-44 years,10.0,57.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2833,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,45-54 years,13.0,109.0,0.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2834,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,55-64 years,29.0,305.0,24.0,11.0,0.0,43.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2835,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,65-74 years,25.0,440.0,40.0,10.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2836,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,75-84 years,48.0,566.0,53.0,20.0,0.0,84.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2837,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Louisiana,Female,85 years and over,34.0,711.0,53.0,15.0,0.0,74.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4649640.0,0.0
2838,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,Under 1 year,0.0,18.0,0.0,0.0,0.0,0.0,,4648560.0,0.0
2839,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2840,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2841,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,15-24 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2842,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,25-34 years,0.0,88.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2843,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,35-44 years,18.0,135.0,12.0,10.0,0.0,20.0,,4648560.0,0.0
2844,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,45-54 years,53.0,223.0,22.0,19.0,0.0,56.0,,4648560.0,0.0
2845,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,55-64 years,123.0,485.0,71.0,58.0,0.0,136.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2846,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,65-74 years,228.0,720.0,141.0,104.0,0.0,266.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2847,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,75-84 years,283.0,736.0,166.0,136.0,0.0,315.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2848,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Male,85 years and over,179.0,534.0,122.0,94.0,0.0,208.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2849,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2850,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,4648560.0,0.0
2851,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2852,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,15-24 years,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2853,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,25-34 years,0.0,42.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2854,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,35-44 years,19.0,82.0,0.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2855,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,45-54 years,21.0,118.0,11.0,0.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2856,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,55-64 years,90.0,320.0,56.0,42.0,0.0,104.0,,4648560.0,0.0
2857,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,65-74 years,134.0,504.0,75.0,57.0,0.0,152.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2858,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,75-84 years,209.0,730.0,122.0,88.0,0.0,243.0,,4648560.0,0.0
2859,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Louisiana,Female,85 years and over,254.0,950.0,137.0,111.0,0.0,281.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4648560.0,0.0
2860,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,,4647479.0,0.0
2861,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2862,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2863,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,15-24 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2864,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,25-34 years,0.0,96.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2865,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,35-44 years,0.0,130.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2866,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,45-54 years,24.0,192.0,12.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2867,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,55-64 years,65.0,421.0,46.0,35.0,0.0,76.0,,4647479.0,0.0
2868,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,65-74 years,110.0,607.0,102.0,70.0,0.0,143.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2869,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,75-84 years,92.0,569.0,75.0,46.0,0.0,121.0,,4647479.0,0.0
2870,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Male,85 years and over,55.0,420.0,49.0,27.0,0.0,77.0,,4647479.0,0.0
2871,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,Under 1 year,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2872,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2873,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2874,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,15-24 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2875,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,25-34 years,0.0,55.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2876,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,35-44 years,0.0,64.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2877,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,45-54 years,16.0,123.0,11.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4647479.0,0.0
2878,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,55-64 years,40.0,285.0,36.0,23.0,0.0,53.0,,4647479.0,0.0
2879,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,65-74 years,75.0,418.0,55.0,37.0,0.0,93.0,,4647479.0,0.0
2880,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,75-84 years,105.0,579.0,74.0,54.0,0.0,125.0,,4647479.0,0.0
2881,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Louisiana,Female,85 years and over,137.0,720.0,85.0,69.0,0.0,153.0,,4647479.0,0.0
2882,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0,,4646399.0,0.0
2883,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2884,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2885,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,15-24 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2886,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,25-34 years,0.0,102.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2887,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,35-44 years,0.0,121.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2888,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,45-54 years,0.0,178.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2889,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,55-64 years,23.0,401.0,29.0,15.0,0.0,37.0,,4646399.0,0.0
2890,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,65-74 years,43.0,473.0,38.0,21.0,0.0,60.0,,4646399.0,0.0
2891,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,75-84 years,38.0,440.0,45.0,20.0,0.0,63.0,,4646399.0,0.0
2892,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Male,85 years and over,47.0,407.0,38.0,23.0,0.0,62.0,,4646399.0,0.0
2893,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,Under 1 year,0.0,18.0,0.0,0.0,0.0,0.0,,4646399.0,0.0
2894,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2895,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2896,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,15-24 years,0.0,28.0,0.0,0.0,0.0,0.0,,4646399.0,0.0
2897,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,25-34 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2898,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,35-44 years,0.0,58.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2899,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,45-54 years,10.0,112.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2900,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,55-64 years,21.0,260.0,22.0,13.0,0.0,30.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4646399.0,0.0
2901,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,65-74 years,38.0,402.0,34.0,20.0,0.0,52.0,,4646399.0,0.0
2902,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,75-84 years,64.0,515.0,49.0,36.0,0.0,77.0,,4646399.0,0.0
2903,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Louisiana,Female,85 years and over,59.0,641.0,45.0,26.0,0.0,78.0,,4646399.0,0.0
2904,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,Under 1 year,0.0,15.0,0.0,0.0,0.0,0.0,,4645318.0,0.612903226
2905,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2906,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2907,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,15-24 years,0.0,58.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2908,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,25-34 years,0.0,89.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2909,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,35-44 years,11.0,153.0,10.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2910,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,45-54 years,26.0,197.0,16.0,11.0,0.0,31.0,,4645318.0,0.612903226
2911,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,55-64 years,52.0,451.0,46.0,29.0,0.0,69.0,,4645318.0,0.612903226
2912,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,65-74 years,95.0,642.0,83.0,52.0,0.0,126.0,,4645318.0,0.612903226
2913,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,75-84 years,128.0,615.0,82.0,56.0,0.0,154.0,,4645318.0,0.612903226
2914,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Male,85 years and over,92.0,473.0,64.0,44.0,0.0,112.0,,4645318.0,0.612903226
2915,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2916,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2917,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2918,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2919,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,25-34 years,0.0,42.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2920,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,35-44 years,0.0,77.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,4645318.0,0.612903226
2921,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,45-54 years,27.0,141.0,17.0,11.0,0.0,33.0,,4645318.0,0.612903226
2922,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,55-64 years,45.0,278.0,40.0,25.0,0.0,60.0,,4645318.0,0.612903226
2923,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,65-74 years,58.0,437.0,51.0,29.0,0.0,80.0,,4645318.0,0.612903226
2924,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,75-84 years,106.0,542.0,72.0,51.0,0.0,127.0,,4645318.0,0.612903226
2925,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Louisiana,Female,85 years and over,106.0,726.0,67.0,48.0,0.0,125.0,,4645318.0,0.612903226
2926,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2927,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2928,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2929,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2930,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,25-34 years,0.0,16.0,0.0,0.0,0.0,0.0,,1347956.0,0.0
2931,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,35-44 years,0.0,25.0,0.0,0.0,0.0,0.0,,1347956.0,0.0
2932,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,45-54 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2933,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,55-64 years,0.0,101.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2934,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,65-74 years,0.0,156.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2935,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,75-84 years,0.0,190.0,16.0,0.0,0.0,16.0,,1347956.0,0.0
2936,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Male,85 years and over,0.0,165.0,14.0,0.0,0.0,14.0,,1347956.0,0.0
2937,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2938,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2939,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1347956.0,0.0
2940,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2941,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,25-34 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2942,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,35-44 years,0.0,13.0,0.0,0.0,0.0,0.0,,1347956.0,0.0
2943,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,45-54 years,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2944,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,55-64 years,0.0,49.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2945,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,65-74 years,0.0,110.0,11.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2946,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,75-84 years,0.0,152.0,13.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
2947,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Maine,Female,85 years and over,0.0,287.0,26.0,0.0,0.0,30.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1347956.0,0.0
