,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate
5626,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5627,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5628,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5629,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5630,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,25-34 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5631,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,30-39 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5632,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5633,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,40-49 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5634,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,45-54 years,0.0,14.0,0.0,0.0,0.0,0.0,,1079706.0,0
5635,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,50-64 years,0.0,56.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5636,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,55-64 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5637,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,65-74 years,0.0,62.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5638,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,75-84 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5639,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Montana,Female,85 years and over,0.0,140.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1079706.0,0
5640,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5641,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1080577.0,1
5642,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5643,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,15-24 years,0.0,12.0,0.0,0.0,0.0,0.0,,1080577.0,1
5644,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,18-29 years,0.0,19.0,0.0,0.0,0.0,0.0,,1080577.0,1
5645,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,25-34 years,0.0,20.0,0.0,0.0,0.0,0.0,,1080577.0,1
5646,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,30-39 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5647,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,35-44 years,0.0,16.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5648,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,40-49 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5649,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,45-54 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5650,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,50-64 years,0.0,91.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5651,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,55-64 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5652,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,65-74 years,0.0,118.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5653,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,75-84 years,0.0,117.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5654,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Male,85 years and over,0.0,112.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5655,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5656,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5657,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1080577.0,1
5658,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5659,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5660,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5661,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5662,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5663,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,40-49 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5664,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,45-54 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5665,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,50-64 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5666,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,55-64 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5667,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,65-74 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5668,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,75-84 years,0.0,94.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5669,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Montana,Female,85 years and over,13.0,147.0,0.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1080577.0,1
5670,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5671,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5672,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5673,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,15-24 years,0.0,12.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5674,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,18-29 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5675,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,25-34 years,0.0,12.0,0.0,0.0,0.0,0.0,,1935062.0,0
5676,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,30-39 years,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5677,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,35-44 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5678,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,40-49 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5679,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,45-54 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5680,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,50-64 years,0.0,125.0,10.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5681,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,55-64 years,0.0,110.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5682,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,65-74 years,0.0,159.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5683,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,75-84 years,0.0,207.0,15.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5684,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Male,85 years and over,0.0,224.0,33.0,0.0,0.0,35.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5685,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5686,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1935062.0,0
5687,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5688,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5689,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5690,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5691,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,30-39 years,0.0,11.0,0.0,0.0,0.0,0.0,,1935062.0,0
5692,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,35-44 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5693,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,40-49 years,0.0,15.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5694,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,45-54 years,0.0,24.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5695,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,50-64 years,0.0,98.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5696,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,55-64 years,0.0,83.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5697,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,65-74 years,0.0,126.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5698,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,75-84 years,0.0,149.0,16.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5699,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Nebraska,Female,85 years and over,0.0,361.0,30.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935062.0,0
5700,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5701,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1935477.0,0
5702,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5703,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5704,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,18-29 years,0.0,16.0,0.0,0.0,0.0,0.0,,1935477.0,0
5705,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,25-34 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5706,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,30-39 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5707,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,35-44 years,0.0,17.0,0.0,0.0,0.0,0.0,,1935477.0,0
5708,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,40-49 years,0.0,31.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5709,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,45-54 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5710,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,50-64 years,0.0,129.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5711,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,55-64 years,0.0,109.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5712,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,65-74 years,0.0,140.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5713,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,75-84 years,0.0,166.0,13.0,0.0,0.0,13.0,,1935477.0,0
5714,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Male,85 years and over,0.0,178.0,12.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5715,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5716,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5717,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5718,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5719,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5720,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5721,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5722,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5723,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,40-49 years,0.0,12.0,0.0,0.0,0.0,0.0,,1935477.0,0
5724,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,45-54 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5725,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,50-64 years,0.0,69.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5726,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,55-64 years,0.0,55.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5727,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,65-74 years,0.0,116.0,11.0,0.0,0.0,11.0,,1935477.0,0
5728,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,75-84 years,0.0,169.0,13.0,0.0,0.0,13.0,,1935477.0,0
5729,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Nebraska,Female,85 years and over,0.0,309.0,32.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935477.0,0
5730,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5731,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,1935892.0,0
5732,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5733,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5734,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,18-29 years,0.0,14.0,0.0,0.0,0.0,0.0,,1935892.0,0
5735,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,25-34 years,0.0,19.0,0.0,0.0,0.0,0.0,,1935892.0,0
5736,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,30-39 years,0.0,17.0,0.0,0.0,0.0,0.0,,1935892.0,0
5737,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,35-44 years,0.0,16.0,0.0,0.0,0.0,0.0,,1935892.0,0
5738,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,40-49 years,0.0,19.0,0.0,0.0,0.0,0.0,,1935892.0,0
5739,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,45-54 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5740,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,50-64 years,0.0,128.0,12.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5741,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,55-64 years,0.0,108.0,11.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5742,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,65-74 years,0.0,160.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5743,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,75-84 years,0.0,180.0,12.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
5744,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Nebraska,Male,85 years and over,0.0,199.0,19.0,0.0,0.0,20.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1935892.0,0
